"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"SI","2024-04-06","89","1.6","5.95","Suárez, Ranger",608385,624133,,"ball",,,,,2,"Jesse Winker hit by pitch.","R","L","L","WSH","PHI","B",,,0,1,2024,"1.03","0.45","0.22","3.64",,,,0,7,"Bot",,,,,592663,,,-5.551881564632206,-129.7094928807871,-0.7046535848880546,12.708198052216702,21.405106241382576,-27.096841477149727,"3.64","1.78",,,,"90.1",1800,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.07",,,,,,,,50,2,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",150,"0","0.023",,
"SI","2024-04-06","89.5","1.61","5.98","Suárez, Ranger",608385,624133,,"called_strike",,,,,3,"Jesse Winker hit by pitch.","R","L","L","WSH","PHI","S",,,0,0,2024,"0.84","0.49","0.52","3.42",,,,0,7,"Bot",,,,,592663,,,-4.472527516365599,-130.3453814109413,-1.4043244757742042,10.526602461795791,25.907113387350932,-26.448389473594446,"3.58","1.69",,,,"89.9",1855,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.15",,,,,,,,50,1,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",155,"0","-0.033",,
"SI","2024-04-06","91.7","1.57","5.97","Suárez, Ranger",660688,624133,"field_out","hit_into_play",,,,,4,"Keibert Ruiz flies out to left fielder Brandon Marsh.","R","R","L","WSH","PHI","X",7,"fly_ball",0,0,2024,"0.87","0.55","-0.56","2.76",,,,2,6,"Bot",84.45,104.05,,,592663,,,-7.282242326331375,-133.36353401659835,-3.444705205184083,11.909723949525963,28.79841252213656,-25.115117834969556,"3.43","1.52",259,"77.1",34,"92.2",1941,"6.6",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"53.88",0.097,0.087,"0",1,0,0,3,45,1,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",152,"-0.014","-0.099","66.18094","6.88078"
"SI","2024-04-06","89.7","1.71","5.82","Suárez, Ranger",608336,624133,"strikeout","swinging_strike",,,,,6,"Joey Gallo strikes out swinging.","R","L","L","WSH","PHI","S",2,,3,2,2024,"0.98","0.27","0.69","2.45",,,,1,6,"Bot",,,,,592663,,,-4.59819087275495,-130.61361786729043,-2.901904230573344,12.174551662834393,28.79168037962018,-28.628673515644007,"3.62","1.71",,,,"89.7",1779,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.14",,0,"0",1,0,0,,44,6,"Sinker",2,4,2,4,4,2,2,4,"Strategic","Standard",141,"-0.023","-0.209","79.39011","7.56061"
"CH","2024-04-06","83.3","1.74","5.72","Suárez, Ranger",608336,624133,,"ball",,,,,13,"Joey Gallo strikes out swinging.","R","L","L","WSH","PHI","B",,,2,2,2024,"1.02","0.04","-0.5","0.03",,,,1,6,"Bot",,,,,592663,,,-7.137297624523607,-120.91823203051283,-6.61693438652946,11.44092795924582,24.805312803261497,-30.624064623684568,"3.69","1.78",,,,"83",1259,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.15",,,,,,,,44,5,"Changeup",2,4,2,4,4,2,2,4,"Strategic","Standard",119,"0","0.068",,
"SI","2024-04-06","91.8","1.73","5.78","Suárez, Ranger",608336,624133,,"ball",,,,,13,"Joey Gallo strikes out swinging.","R","L","L","WSH","PHI","B",,,1,2,2024,"1.16","0.19","-1.44","1.51",,,,1,6,"Bot",,,,,592663,,,-10.53838589482753,-133.16698941708216,-5.288518043833644,16.119631347359007,29.520717835721552,-28.926990236095044,"3.78","1.86",,,,"91.6",1889,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.06",,,,,,,,44,4,"Sinker",2,4,2,4,4,2,2,4,"Infield shade","Standard",133,"0","0.027",,
"SI","2024-04-06","90.7","1.81","5.9","Suárez, Ranger",608336,624133,,"foul",,,,,3,"Joey Gallo strikes out swinging.","R","L","L","WSH","PHI","S",,,1,1,2024,"1.17","0.33","0.81","3.42",,,,1,6,"Bot",,,,,592663,,,-5.016919809251515,-131.95297568970264,-0.9536243673304566,14.732974752770266,28.614083562957408,-28.32994845553216,"3.62","1.71",97,"61.2",73,"90.7",1899,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.18",,,,,,,,44,3,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",141,"0","-0.038","67.85714","6.16767"
"SI","2024-04-06","90.2","1.62","5.91","Suárez, Ranger",608336,624133,,"swinging_strike",,,,,3,"Joey Gallo strikes out swinging.","R","L","L","WSH","PHI","S",,,1,0,2024,"1.18","0.55","0.7","3.29",,,,1,6,"Bot",,,,,592663,,,-4.79884899717417,-131.2684515151173,-1.7318338456175892,14.679085266005943,27.58017203505971,-25.703939215602837,"3.62","1.71",,,,"90.2",1896,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.21",,,,,,,,44,2,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",144,"0","-0.032","72.90683","6.28558"
"FF","2024-04-06","91.8","1.8","5.69","Suárez, Ranger",608336,624133,,"ball",,,,,13,"Joey Gallo strikes out swinging.","R","L","L","WSH","PHI","B",,,0,0,2024,"0.53","1","-0.72","1.26",,,,1,6,"Bot",,,,,592663,,,-7.525104769438067,-133.5076402987103,-7.603621668790936,7.7657008416145725,24.612034381369746,-18.844845181991687,"3.78","1.89",,,,"92.5",2018,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.09",,,,,,,,44,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",136,"0","0.024",,
"CU","2024-04-06","74.8","1.53","5.97","Suárez, Ranger",608841,624133,"field_out","hit_into_play",,,,,14,"Joey Meneses grounds out softly, pitcher Ranger Suárez to first baseman Bryce Harper.","R","R","L","WSH","PHI","X",1,"ground_ball",0,1,2024,"-0.88","-0.83","0.25","1.54",,,,0,6,"Bot",129.83,183.34,,,592663,,,-1.0953443416805508,-109.01458839385253,-0.5110913021182929,-6.839948237978179,19.285667110260427,-38.90702853970686,"3.69","1.79",3,"44.6",-33,"75.1",2216,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.1",0.22,0.176,"0",1,0,0,1,43,2,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",315,"-0.035","-0.195","71.72834","7.61074"
"CU","2024-04-06","74","1.62","5.99","Suárez, Ranger",608841,624133,,"called_strike",,,,,14,"Joey Meneses grounds out softly, pitcher Ranger Suárez to first baseman Bryce Harper.","R","R","L","WSH","PHI","S",,,0,0,2024,"-1.02","-0.76","0.98","2.1",,,,0,6,"Bot",,,,,592663,,,0.4894170702829495,-107.74826594693016,0.6275485816983375,-8.057018524220242,18.991105936074096,-38.38515699124871,"3.68","1.79",,,,"74",2192,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.24",,,,,,,,43,1,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",308,"0","-0.033",,
"SI","2024-04-06","89.9","1.67","5.86","Suárez, Ranger",657041,624133,"field_out","hit_into_play",,,,,8,"Lane Thomas grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","WSH","PHI","X",6,"ground_ball",3,1,2024,"1.13","0.21","-0.02","1.92",,,,2,5,"Bot",105.58,150.39,,,592663,,,-6.61473260419282,-130.71110232306685,-4.182630324433376,14.419999887839662,30.327318291343538,-28.993091549940758,"3.22","1.52",15,"103.3",-6,"89.8",1805,"6.5",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.02",0.286,0.302,"0",1,0,0,2,39,5,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",159,"-0.014","-0.16","72.17022","6.63997"
"SI","2024-04-06","91.2","1.62","5.9","Suárez, Ranger",657041,624133,,"ball",,,,,11,"Lane Thomas grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","WSH","PHI","B",,,2,1,2024,"1.03","0.32","-0.84","2.5",,,,2,5,"Bot",,,,,592663,,,-8.431324525143504,-132.43548678858355,-3.2375779632369617,14.113201719746991,33.7002498963408,-27.841380889074095,"3.22","1.58",,,,"90.6",1869,"6.5",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.04",,,,,,,,39,4,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",141,"0","0.043",,
"CU","2024-04-06","74.6","1.64","5.85","Suárez, Ranger",657041,624133,,"ball",,,,,14,"Lane Thomas grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","WSH","PHI","B",,,1,1,2024,"-1.18","-1.04","0.55","0.79",,,,2,5,"Bot",,,,,592663,,,-0.1649451386607002,-108.61877208976973,-1.3823764441184603,-9.339243539180782,19.172025219792747,-40.37639243921277,"3.1","1.38",,,,"74.9",2160,"6.5",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"53.98",,,,,,,,39,3,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",305,"0","0.023",,
"SI","2024-04-06","89.8","1.61","6.03","Suárez, Ranger",657041,624133,,"called_strike",,,,,2,"Lane Thomas grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","WSH","PHI","S",,,1,0,2024,"0.79","0.51","-0.21","3",,,683083,1,5,"Bot",,,,,592663,,,-6.186191462501379,-130.74411301859786,-2.6769332391654572,10.325753690702776,23.98950022601971,-25.94206468955634,"3.2","1.52",,,,"90.4",1882,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.17",,,,,,,,39,2,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",147,"-0.057","-0.057",,
"FC","2024-04-06","87","1.7","6.11","Suárez, Ranger",657041,624133,,"ball",,,,,11,"Lane Thomas grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","WSH","PHI","B",,,0,0,2024,"-0.3","0.32","-0.58","3.53",,,683083,1,5,"Bot",,,,,592663,,,-4.8568302519509725,-126.68415418330022,-0.7320868764293536,-2.326934352702976,23.5962323919342,-28.728528355265393,"3.25","1.51",,,,"87.3",2019,"6.2",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.26",,,,,,,,39,1,"Cutter",2,4,2,4,4,2,2,4,"Infield shade","Standard",189,"0","0.043",,
"FF","2024-04-06","91.4","1.74","5.87","Suárez, Ranger",683083,624133,"field_error","hit_into_play",,,,,5,"Nasim Nuñez reaches on a fielding error by shortstop Trea Turner.","R","R","L","WSH","PHI","X",6,"ground_ball",0,0,2024,"0.37","1.06","0.2","2.28",,,,1,5,"Bot",108.62,149.88,,,592663,,,-4.697662243714458,-133.11881162312773,-5.52132346873138,5.3812441946085885,25.990680717727496,-18.53470986557404,"3.29","1.49",14,"97.4",-9,"91.9",1967,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.16",0.229,0.244,"0.9",1,0,0,2,38,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",138,"0.036","0.29","71.39499","7.61337"
"FF","2024-04-06","89.8","1.8","5.83","Suárez, Ranger",696285,624133,"field_out","hit_into_play",,,,,3,"Jacob Young lines out sharply to center fielder Johan Rojas.","R","R","L","WSH","PHI","X",8,"line_drive",0,1,2024,"0.35","1","0.43","3.13",,,,0,5,"Bot",154.93,56.43,,,592663,,,-4.131045981109373,-130.78899607544497,-2.8790721740835843,4.832885357548587,24.782535864313616,-20.266313180874644,"3.3","1.54",360,"102.9",19,"90.2",1980,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.23",0.48,0.634,"0",1,0,0,5,37,2,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",141,"-0.031","-0.195","69.36927","6.54981"
"FF","2024-04-06","92","1.73","5.89","Suárez, Ranger",696285,624133,,"called_strike",,,,,7,"Jacob Young lines out sharply to center fielder Johan Rojas.","R","R","L","WSH","PHI","S",,,0,0,2024,"0.26","0.95","-0.74","1.78",,,,0,5,"Bot",,,,,592663,,,-6.82577554231554,-133.75445416117634,-6.665104431680778,4.5789515712904025,27.580915464555343,-19.519648650947847,"3.38","1.53",,,,"92.1",2029,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.18",,,,,,,,37,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",142,"0","-0.033",,
"CH","2024-04-06","81.9","1.73","5.65","Suárez, Ranger",702358,624133,"field_out","hit_into_play",,,,,14,"Trey Lipscomb grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","WSH","PHI","X",5,"ground_ball",1,1,2024,"0.84","0.1","0.31","1.24",,,,2,4,"Bot",114.21,183.45,,,592663,,,-4.849763062063013,-119.31918261955244,-3.6770924792941524,8.914631110128052,20.06103780758814,-30.753232816569426,"3.49","1.6",1,"72.5",-47,"82.6",1223,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.12",0.166,0.146,"0",1,0,0,2,33,3,"Changeup",2,4,2,4,4,2,2,4,"Standard","Standard",118,"-0.013","-0.094","68.44901","8.02641"
"SI","2024-04-06","90.7","1.77","5.82","Suárez, Ranger",702358,624133,,"foul",,,,,6,"Trey Lipscomb grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","WSH","PHI","S",,,1,0,2024,"1.21","0.52","0.7","2.58",,,,2,4,"Bot",,,,,592663,,,-5.2603072443612,-131.92987684731239,-3.2724740559108296,15.271918963183628,28.125462534651913,-25.55889815730714,"3.49","1.6",4,"56.1",-32,"90.7",1925,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.2",,,,,,,,33,2,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",140,"0","-0.02","65.83041","6.88698"
"CU","2024-04-06","76.7","1.62","5.87","Suárez, Ranger",702358,624133,,"ball",,,,,7,"Trey Lipscomb grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","WSH","PHI","B",,,0,0,2024,"-0.69","-1.07","-0.38","1.49",,,,2,4,"Bot",,,,,592663,,,-2.981671739052343,-111.66513462507905,-0.3234776000292281,-5.151398182826529,21.06578267519258,-41.21843646719327,"3.35","1.55",,,,"76.6",2164,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.19",,,,,,,,33,1,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",310,"0","0.015",,
"CH","2024-04-06","81.6","1.72","5.73","Suárez, Ranger",545121,624133,"field_out","hit_into_play",,,,,12,"Ildemaro Vargas flies out to center fielder Johan Rojas.","R","R","L","WSH","PHI","X",8,"fly_ball",3,2,2024,"0.69","0.14","1.25","2.48",,,,1,4,"Bot",153.65,72.54,,,592663,,,-2.379524069738047,-119.03877277995757,-1.1069449784450067,6.996734808065623,19.50434901310271,-30.83672881658473,"3.28","1.49",321,"90.4",30,"82.4",1156,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.13",0.083,0.104,"0",1,0,0,3,32,9,"Changeup",2,4,2,4,4,2,2,4,"Standard","Standard",118,"-0.019","-0.209","75.73301","7.45187"
"SI","2024-04-06","91.2","1.61","5.95","Suárez, Ranger",545121,624133,,"foul",,,,,8,"Ildemaro Vargas flies out to center fielder Johan Rojas.","R","R","L","WSH","PHI","S",,,3,2,2024,"1.02","0.51","0.04","1.73",,,,1,4,"Bot",,,,,592663,,,-6.1476193644880555,-132.73899798113916,-5.870632147674364,13.34220595492277,26.849399544276345,-25.06441661520494,"3.28","1.49",,,,"91.8",1990,"6.5",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.01",,,,,,,,32,8,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",153,"0","0","72.93714","7.52029"
"CH","2024-04-06","81.2","1.83","5.71","Suárez, Ranger",545121,624133,,"ball",,,,,14,"Ildemaro Vargas flies out to center fielder Johan Rojas.","R","R","L","WSH","PHI","B",,,2,2,2024,"0.65","0.18","2.16","2.03",,,,1,4,"Bot",,,,,592663,,,-0.4883118877119511,-118.42802080600558,-2.092376539520405,6.266711219267505,19.45036778310898,-30.300175094370143,"3.42","1.56",,,,"81.7",1226,"6.2",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.29",,,,,,,,32,7,"Changeup",2,4,2,4,4,2,2,4,"Standard","Standard",123,"0","0.068",,
"FF","2024-04-06","92.7","1.81","5.83","Suárez, Ranger",545121,624133,,"foul",,,,,9,"Ildemaro Vargas flies out to center fielder Johan Rojas.","R","R","L","WSH","PHI","S",,,2,2,2024,"0.16","0.93","0.52","2.03",,,,1,4,"Bot",,,,,592663,,,-3.6561439058228693,-134.95916972113147,-5.947759896504097,2.8026516188385746,29.108769883710877,-19.736644094389103,"3.28","1.49",2,"96.8",-45,"92.8",2083,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.21",,,,,,,,32,6,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",142,"0","0","72.03739","6.81899"
"CU","2024-04-06","76.6","1.56","5.8","Suárez, Ranger",545121,624133,,"foul",,,,,13,"Ildemaro Vargas flies out to center fielder Johan Rojas.","R","R","L","WSH","PHI","S",,,2,2,2024,"-0.78","-0.71","-0.94","1.5",,,,1,4,"Bot",,,,,592663,,,-3.894066900668386,-111.61117511382835,-0.8486944111562859,-5.855662257668793,19.25996980118983,-38.16743860824288,"3.28","1.49",249,"92.6",20,"76.9",2222,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.14",,,,,,,,32,5,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",312,"0","0","62.62073","7.75905"
"SI","2024-04-06","90.2","1.64","5.85","Suárez, Ranger",545121,624133,,"called_strike",,,,,7,"Ildemaro Vargas flies out to center fielder Johan Rojas.","R","R","L","WSH","PHI","S",,,2,1,2024,"0.94","0.32","-0.53","1.85",,,,1,4,"Bot",,,,,592663,,,-7.400564757996753,-131.10347548848762,-4.670264633409367,12.338146889727403,26.71690496627283,-27.74285997948741,"3.45","1.57",,,,"90.6",1876,"6.5",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.01",,,,,,,,32,4,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",152,"0","-0.049",,
"FC","2024-04-06","85","1.83","5.87","Suárez, Ranger",545121,624133,,"ball",,,,,14,"Ildemaro Vargas flies out to center fielder Johan Rojas.","R","R","L","WSH","PHI","B",,,1,1,2024,"-0.54","0.18","1.84","1.53",,,,1,4,"Bot",,,,,592663,,,1.1069181480011636,-123.92620701095308,-4.387337782875865,-5.787127074104966,19.633095225029017,-29.72228555397403,"3.51","1.62",,,,"86",2098,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.16",,,,,,,,32,3,"Cutter",2,4,2,4,4,2,2,4,"Standard","Standard",209,"0","0.037",,
"CU","2024-04-06","76.1","1.59","5.84","Suárez, Ranger",545121,624133,,"called_strike",,,,,8,"Ildemaro Vargas flies out to center fielder Johan Rojas.","R","R","L","WSH","PHI","S",,,1,0,2024,"-0.95","-0.8","0.01","1.8",,,,1,4,"Bot",,,,,592663,,,-1.6105635678300954,-110.81053715148387,0.011555913570083787,-7.5582929281794975,19.628687287263304,-38.981791543678604,"3.37","1.57",,,,"76.3",2235,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.13",,,,,,,,32,2,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",308,"0","-0.032",,
"FF","2024-04-06","92.4","1.79","5.8","Suárez, Ranger",545121,624133,,"ball",,,,,13,"Ildemaro Vargas flies out to center fielder Johan Rojas.","R","R","L","WSH","PHI","B",,,0,0,2024,"0.35","0.86","-0.19","0.75",,,,1,4,"Bot",,,,,592663,,,-5.779430669128351,-134.36525046541962,-8.964893936132318,5.363818204212129,25.83503604595033,-20.13951600888706,"3.5","1.55",,,,"92.7",1981,"6.2",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.25",,,,,,,,32,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",133,"0","0.024",,
"SI","2024-04-06","90","1.64","5.9","Suárez, Ranger",608385,624133,"field_out","hit_into_play",,,,,9,"Jesse Winker grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","L","L","WSH","PHI","X",6,"ground_ball",0,1,2024,"1.14","0.69","0.49","1.72",,,,0,4,"Bot",113.7,149.88,,,592663,,,-5.282550670495145,-131.02712555044573,-5.93734924402189,14.241203782931688,24.64885600580444,-23.202305069546032,"3.41","1.59",36,"88.4",-1,"90.6",1934,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.1",0.257,0.208,"0",1,0,0,2,31,2,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",143,"-0.029","-0.195","69.91919","6.84669"
"CH","2024-04-06","80.3","1.7","5.71","Suárez, Ranger",608385,624133,,"called_strike",,,,,6,"Jesse Winker grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","L","L","WSH","PHI","S",,,0,0,2024,"0.65","0.05","0.77","2.83",,,,0,4,"Bot",,,,,592663,,,-3.3067905872570598,-117.00924741806286,0.1643687783906096,6.589051998386608,20.725429634455775,-31.915101640532598,"3.61","1.67",,,,"80.6",1290,"6.3",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.22",,,,,,,,31,1,"Changeup",2,4,2,4,4,2,2,4,"Standard","Standard",115,"0","-0.033",,
"CH","2024-04-06","82.5","1.97","5.64","Suárez, Ranger",660688,624133,"field_out","hit_into_play",,,,,14,"Keibert Ruiz grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","WSH","PHI","X",6,"ground_ball",1,2,2024,"0.77","0.15","1.1","1.72",,,,2,3,"Bot",107.61,150.9,,,592663,,,-3.47403757678746,-120.20829390602695,-2.7756032491537566,8.132720978070264,20.519035145150013,-30.442112080499598,"3.43","1.52",14,"91.8",-6,"82.9",1284,"6.2",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.26",0.2,0.144,"0",1,0,0,2,27,6,"Changeup",2,4,2,4,4,2,2,4,"Standard","Standard",118,"-0.011","-0.069","61.15942","7.52292"
"CU","2024-04-06","75.8","1.57","5.89","Suárez, Ranger",660688,624133,,"foul",,,,,14,"Keibert Ruiz grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","WSH","PHI","S",,,1,2,2024,"-0.88","-0.86","0.01","0.67",,,,2,3,"Bot",,,,,592663,,,-1.7090307319404148,-110.47679267137586,-2.3584531167801894,-6.950861580223159,18.47847319890944,-39.0280707116142,"3.43","1.52",4,"47.6",-15,"76.5",2163,"6.6",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"53.91",,,,,,,,27,5,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",316,"0","0","61.92176","8.05454"
"SI","2024-04-06","90.1","1.64","5.96","Suárez, Ranger",660688,624133,,"ball",,,,,11,"Keibert Ruiz grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","WSH","PHI","B",,,0,2,2024,"0.75","0.54","-1.47","4.29",,,,2,3,"Bot",,,,,592663,,,-9.33753600857302,-131.1574394892782,0.5669425431170807,10.406972116208205,22.270872811072028,-26.120181829457735,"3.26","1.41",,,,"91",1970,"6.4",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.15",,,,,,,,27,4,"Sinker",2,4,2,4,4,2,2,4,"Standard","Standard",147,"0","0.009",,
"CU","2024-04-06","74.8","1.55","5.96","Suárez, Ranger",660688,624133,,"foul",,,,,14,"Keibert Ruiz grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","WSH","PHI","S",,,0,2,2024,"-0.92","-0.93","0.65","1.17",,,,2,3,"Bot",,,,,592663,,,-0.24414320807718004,-108.97399507489921,-1.0185214850874582,-7.216852017816871,20.391350799677145,-39.59061792925442,"3.43","1.52",120,"56.3",30,"75",2177,"6.5",744873,624133,592663,547180,681082,664761,607208,669016,679032,592206,"54.01",,,,,,,,27,3,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",309,"0","0","52.55497","7.50646"
